,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
86,86,1,0.63554,0.6527,"[[693, 24, 72, 12, 14, 5, 18, 6, 113, 43], [31, 769, 8, 9, 2, 3, 9, 3, 54, 112], [60, 7, 607, 55, 80, 47, 75, 28, 25, 16], [30, 11, 108, 428, 65, 146, 105, 46, 28, 33], [31, 5, 118, 55, 594, 28, 66, 79, 19, 5], [11, 6, 109, 214, 74, 462, 48, 50, 12, 14], [8, 8, 70, 67, 48, 20, 749, 9, 14, 7], [19, 7, 66, 50, 79, 53, 12, 679, 9, 26], [60, 43, 20, 12, 5, 8, 7, 4, 817, 24], [38, 115, 12, 16, 7, 4, 12, 11, 56, 729]]"
87,87,1,0.63524,0.6522,"[[710, 35, 39, 18, 16, 20, 18, 12, 72, 60], [16, 819, 6, 11, 3, 11, 10, 5, 21, 98], [75, 8, 552, 59, 76, 112, 61, 23, 19, 15], [26, 12, 59, 370, 49, 323, 71, 44, 20, 26], [32, 5, 102, 51, 530, 93, 65, 100, 17, 5], [10, 5, 50, 139, 51, 654, 28, 43, 6, 14], [7, 11, 63, 80, 34, 76, 709, 7, 7, 6], [10, 7, 42, 41, 59, 116, 11, 688, 6, 20], [83, 59, 12, 18, 8, 18, 2, 7, 758, 35], [29, 127, 9, 21, 4, 16, 14, 13, 35, 732]]"
88,88,1,0.63684,0.6572,"[[673, 41, 42, 25, 20, 21, 24, 24, 72, 58], [9, 808, 6, 15, 3, 15, 12, 9, 16, 107], [65, 6, 516, 82, 82, 89, 96, 45, 10, 9], [15, 14, 47, 438, 53, 247, 94, 59, 13, 20], [17, 3, 66, 62, 564, 61, 76, 134, 15, 2], [5, 4, 38, 174, 61, 593, 48, 63, 5, 9], [5, 6, 34, 72, 42, 49, 769, 15, 4, 4], [9, 4, 27, 60, 50, 77, 15, 746, 1, 11], [67, 63, 13, 29, 10, 26, 9, 11, 737, 35], [21, 117, 7, 34, 5, 16, 18, 26, 28, 728]]"
89,89,1,0.63714,0.654,"[[662, 47, 39, 23, 26, 9, 22, 23, 84, 65], [8, 792, 5, 17, 4, 10, 14, 12, 25, 113], [63, 5, 475, 99, 119, 88, 83, 45, 12, 11], [17, 11, 38, 443, 76, 237, 87, 64, 11, 16], [17, 2, 42, 74, 609, 54, 58, 126, 14, 4], [5, 4, 34, 185, 83, 576, 37, 62, 4, 10], [6, 8, 26, 77, 72, 46, 735, 15, 6, 9], [9, 5, 20, 55, 71, 76, 8, 742, 1, 13], [61, 60, 13, 28, 10, 18, 5, 9, 758, 38], [21, 106, 4, 30, 8, 14, 16, 25, 28, 748]]"
90,90,1,0.6391,0.6546,"[[654, 41, 60, 26, 26, 20, 20, 24, 72, 57], [11, 810, 9, 16, 2, 15, 16, 9, 15, 97], [52, 6, 553, 73, 73, 92, 90, 45, 6, 10], [16, 13, 59, 410, 57, 256, 99, 63, 12, 15], [12, 3, 79, 64, 545, 66, 85, 132, 12, 2], [6, 4, 54, 173, 61, 588, 47, 56, 5, 6], [6, 7, 41, 57, 29, 55, 786, 10, 4, 5], [6, 4, 37, 52, 51, 89, 15, 733, 3, 10], [64, 55, 18, 27, 11, 24, 10, 10, 737, 44], [17, 117, 6, 31, 7, 17, 21, 28, 26, 730]]"
91,91,1,0.6427,0.6603,"[[690, 50, 37, 14, 11, 11, 18, 11, 113, 45], [15, 855, 5, 8, 1, 4, 11, 4, 25, 72], [69, 13, 572, 71, 65, 60, 85, 24, 27, 14], [35, 21, 73, 427, 44, 214, 98, 41, 22, 25], [32, 13, 108, 57, 524, 59, 87, 91, 22, 7], [11, 6, 77, 182, 56, 548, 53, 40, 14, 13], [10, 10, 52, 69, 25, 34, 779, 4, 10, 7], [17, 11, 36, 62, 68, 77, 15, 686, 5, 23], [50, 65, 9, 13, 4, 11, 6, 7, 812, 23], [24, 164, 9, 17, 4, 9, 12, 9, 42, 710]]"
92,92,1,0.6431,0.6597,"[[637, 57, 49, 32, 16, 11, 23, 19, 98, 58], [3, 852, 6, 13, 1, 13, 15, 5, 21, 71], [54, 6, 518, 80, 78, 94, 102, 37, 17, 14], [19, 18, 52, 431, 47, 240, 108, 53, 14, 18], [15, 5, 59, 66, 565, 60, 94, 116, 15, 5], [7, 6, 45, 169, 57, 585, 61, 53, 5, 12], [5, 10, 30, 56, 42, 40, 794, 9, 8, 6], [8, 10, 29, 56, 57, 79, 15, 726, 2, 18], [51, 63, 11, 27, 7, 17, 9, 7, 775, 33], [14, 162, 4, 27, 2, 14, 16, 14, 33, 714]]"
93,93,1,0.64388,0.6593,"[[640, 44, 45, 32, 21, 7, 24, 15, 113, 59], [7, 799, 5, 20, 1, 9, 14, 4, 36, 105], [59, 7, 503, 93, 102, 67, 106, 30, 20, 13], [13, 11, 51, 507, 68, 181, 87, 48, 16, 18], [13, 6, 47, 84, 620, 40, 87, 79, 19, 5], [4, 6, 58, 258, 78, 493, 48, 41, 5, 9], [4, 6, 26, 78, 49, 27, 790, 3, 9, 8], [11, 9, 35, 66, 87, 76, 13, 680, 3, 20], [45, 43, 10, 26, 12, 13, 7, 7, 802, 35], [18, 104, 9, 29, 5, 10, 17, 13, 36, 759]]"
94,94,1,0.63626,0.6567,"[[659, 35, 46, 22, 18, 10, 15, 7, 142, 46], [24, 778, 4, 8, 1, 5, 11, 5, 64, 100], [62, 8, 582, 63, 86, 73, 57, 23, 30, 16], [28, 8, 74, 441, 59, 215, 65, 41, 32, 37], [21, 4, 102, 61, 609, 51, 46, 77, 23, 6], [10, 7, 65, 202, 64, 545, 29, 43, 17, 18], [14, 12, 77, 77, 50, 52, 691, 8, 10, 9], [16, 10, 48, 58, 87, 71, 8, 668, 7, 27], [44, 29, 13, 13, 8, 13, 2, 5, 850, 23], [27, 106, 11, 16, 5, 8, 11, 10, 62, 744]]"
95,95,1,0.64436,0.662,"[[677, 37, 37, 24, 12, 8, 19, 13, 118, 55], [14, 788, 5, 8, 1, 8, 12, 4, 41, 119], [65, 11, 503, 83, 99, 75, 88, 32, 27, 17], [30, 11, 49, 447, 54, 205, 98, 46, 24, 36], [22, 8, 64, 69, 591, 45, 67, 100, 23, 11], [8, 7, 48, 210, 63, 542, 50, 44, 12, 16], [7, 11, 36, 67, 46, 37, 770, 4, 10, 12], [16, 7, 28, 60, 74, 81, 11, 689, 8, 26], [54, 39, 9, 16, 6, 13, 4, 6, 827, 26], [21, 86, 9, 18, 3, 10, 11, 10, 46, 786]]"
96,96,1,0.64848,0.6636,"[[700, 45, 41, 22, 14, 6, 20, 11, 89, 52], [15, 813, 5, 16, 1, 6, 10, 3, 24, 107], [61, 11, 532, 93, 74, 63, 100, 33, 20, 13], [23, 13, 61, 508, 40, 178, 90, 49, 20, 18], [18, 10, 80, 88, 541, 39, 96, 106, 18, 4], [10, 4, 54, 249, 60, 504, 46, 47, 14, 12], [10, 10, 37, 78, 28, 36, 780, 6, 8, 7], [11, 10, 33, 69, 47, 80, 11, 714, 7, 18], [66, 54, 11, 20, 4, 11, 5, 8, 786, 35], [24, 110, 7, 27, 5, 11, 15, 10, 33, 758]]"
97,97,1,0.64416,0.6632,"[[710, 37, 46, 30, 19, 5, 23, 12, 83, 35], [28, 826, 7, 16, 4, 7, 11, 8, 26, 67], [62, 9, 585, 64, 91, 66, 74, 27, 13, 9], [23, 14, 74, 449, 61, 189, 107, 48, 16, 19], [22, 5, 80, 58, 604, 43, 75, 95, 18, 0], [10, 8, 73, 195, 72, 525, 52, 51, 7, 7], [7, 11, 48, 71, 43, 31, 766, 10, 8, 5], [12, 5, 43, 55, 76, 77, 11, 703, 4, 14], [77, 48, 11, 21, 10, 13, 9, 8, 780, 23], [46, 138, 11, 37, 6, 7, 14, 17, 40, 684]]"
98,98,1,0.64452,0.6647,"[[693, 39, 38, 30, 17, 10, 20, 17, 81, 55], [14, 838, 6, 16, 2, 11, 12, 6, 18, 77], [62, 7, 528, 69, 80, 90, 99, 35, 17, 13], [23, 14, 57, 444, 46, 246, 87, 48, 15, 20], [13, 7, 79, 62, 575, 68, 83, 92, 17, 4], [5, 6, 43, 176, 57, 596, 46, 53, 5, 13], [6, 8, 45, 69, 32, 50, 770, 5, 6, 9], [16, 8, 30, 45, 66, 88, 14, 709, 4, 20], [67, 53, 11, 32, 7, 19, 2, 7, 764, 38], [25, 128, 6, 27, 6, 14, 17, 14, 33, 730]]"
99,99,1,0.64396,0.6643,"[[714, 37, 43, 21, 11, 7, 14, 14, 94, 45], [16, 842, 6, 13, 0, 5, 8, 6, 24, 80], [65, 11, 589, 87, 52, 60, 66, 34, 21, 15], [28, 17, 66, 508, 33, 176, 75, 56, 19, 22], [26, 11, 117, 84, 495, 50, 73, 121, 18, 5], [12, 7, 59, 242, 39, 517, 43, 53, 12, 16], [10, 12, 64, 92, 25, 37, 735, 10, 8, 7], [17, 10, 41, 71, 42, 72, 10, 711, 6, 20], [66, 52, 14, 20, 5, 12, 3, 6, 795, 27], [30, 129, 13, 22, 3, 8, 11, 13, 34, 737]]"
