,Round,Epoch,Train Accuracy,Test Accuracy,Confusion Matrix
85,85,10,0.9054,0.9121,"[[958, 0, 1, 3, 0, 4, 9, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 938, 8, 14, 0, 18, 13, 21, 2], [3, 9, 25, 923, 0, 12, 1, 14, 18, 5], [0, 3, 7, 0, 899, 0, 18, 0, 7, 48], [10, 3, 4, 48, 10, 757, 30, 2, 24, 4], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 930, 6, 43], [7, 12, 7, 28, 17, 21, 12, 15, 836, 19], [15, 6, 4, 13, 50, 9, 2, 28, 7, 875]]"
86,86,10,0.90595,0.9127,"[[958, 0, 1, 3, 0, 4, 9, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 938, 8, 14, 0, 18, 13, 21, 2], [3, 8, 26, 923, 0, 12, 1, 14, 18, 5], [0, 3, 7, 0, 902, 0, 17, 0, 7, 46], [10, 3, 4, 48, 10, 757, 30, 2, 24, 4], [17, 3, 6, 0, 11, 22, 897, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 930, 6, 43], [7, 12, 7, 28, 17, 21, 12, 15, 837, 18], [15, 6, 4, 13, 49, 9, 1, 27, 8, 877]]"
87,87,10,0.9064333333333333,0.913,"[[957, 0, 1, 3, 0, 4, 10, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 938, 8, 14, 0, 18, 13, 21, 2], [3, 8, 26, 923, 0, 12, 1, 14, 18, 5], [0, 3, 7, 0, 902, 0, 17, 0, 7, 46], [10, 3, 4, 46, 10, 759, 30, 2, 24, 4], [17, 3, 6, 0, 10, 22, 898, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 931, 6, 42], [7, 12, 7, 28, 17, 22, 12, 15, 836, 18], [15, 6, 4, 13, 49, 8, 1, 27, 8, 878]]"
88,88,10,0.9067833333333334,0.9135,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1108, 2, 7, 0, 1, 4, 1, 12, 0], [18, 0, 939, 7, 14, 0, 18, 13, 21, 2], [3, 8, 25, 923, 0, 12, 2, 14, 18, 5], [0, 3, 7, 0, 903, 0, 17, 0, 7, 45], [10, 3, 4, 44, 10, 762, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 930, 6, 43], [7, 12, 7, 28, 17, 22, 12, 15, 836, 18], [15, 6, 4, 13, 49, 8, 1, 27, 8, 878]]"
89,89,10,0.9071333333333333,0.9139,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1108, 1, 8, 0, 1, 4, 1, 12, 0], [18, 0, 939, 7, 14, 0, 18, 13, 21, 2], [3, 7, 25, 924, 0, 13, 2, 14, 18, 4], [0, 3, 7, 0, 903, 0, 17, 0, 7, 45], [9, 3, 3, 44, 10, 764, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 930, 6, 43], [7, 12, 7, 28, 16, 22, 12, 15, 837, 18], [15, 6, 5, 13, 48, 8, 0, 28, 8, 878]]"
90,90,10,0.9074833333333333,0.9148,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1109, 1, 8, 0, 1, 4, 1, 11, 0], [17, 0, 940, 7, 14, 0, 17, 13, 22, 2], [3, 7, 25, 925, 0, 13, 2, 14, 17, 4], [0, 3, 7, 0, 905, 0, 16, 0, 7, 44], [9, 3, 3, 43, 9, 766, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 7, 5, 1, 0, 931, 6, 42], [8, 12, 6, 28, 16, 21, 12, 15, 838, 18], [15, 6, 5, 13, 48, 8, 0, 28, 8, 878]]"
91,91,10,0.9078333333333334,0.9149,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1109, 1, 8, 0, 1, 4, 1, 11, 0], [17, 0, 940, 7, 14, 0, 17, 13, 22, 2], [3, 7, 25, 925, 0, 13, 2, 14, 17, 4], [0, 3, 8, 0, 904, 0, 16, 1, 7, 43], [9, 3, 3, 43, 9, 766, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 6, 5, 1, 0, 931, 6, 43], [8, 12, 6, 28, 16, 21, 12, 15, 839, 17], [15, 6, 5, 13, 48, 8, 0, 27, 8, 879]]"
92,92,10,0.9084666666666666,0.9159,"[[958, 0, 1, 4, 0, 3, 10, 1, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [17, 0, 941, 7, 14, 0, 17, 13, 21, 2], [3, 7, 25, 925, 0, 13, 2, 14, 17, 4], [0, 3, 8, 0, 906, 0, 16, 1, 7, 41], [9, 3, 3, 42, 9, 767, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 6, 5, 1, 0, 932, 6, 42], [8, 12, 6, 27, 16, 21, 12, 15, 840, 17], [15, 6, 5, 13, 47, 8, 0, 26, 8, 881]]"
93,93,10,0.9089833333333334,0.9164,"[[958, 0, 1, 4, 0, 3, 10, 1, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [17, 0, 941, 7, 14, 0, 17, 13, 21, 2], [2, 7, 25, 927, 0, 13, 2, 14, 16, 4], [0, 3, 8, 0, 906, 0, 16, 1, 7, 41], [9, 3, 3, 42, 9, 767, 30, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 6, 5, 1, 0, 934, 6, 40], [8, 10, 7, 27, 16, 20, 12, 15, 842, 17], [15, 6, 5, 13, 48, 8, 0, 26, 8, 880]]"
94,94,10,0.9093333333333333,0.9169,"[[958, 0, 1, 4, 0, 3, 10, 1, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [17, 0, 942, 7, 14, 0, 17, 13, 21, 1], [2, 7, 24, 927, 0, 13, 3, 14, 16, 4], [0, 3, 8, 0, 907, 0, 15, 1, 7, 41], [9, 3, 3, 41, 9, 769, 29, 1, 24, 4], [17, 3, 6, 0, 10, 21, 899, 0, 1, 1], [2, 7, 27, 6, 5, 1, 0, 934, 6, 40], [8, 10, 7, 27, 16, 20, 11, 15, 843, 17], [15, 6, 5, 13, 48, 8, 0, 26, 8, 880]]"
95,95,10,0.9098666666666667,0.917,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [17, 0, 942, 7, 14, 0, 17, 13, 21, 1], [2, 7, 24, 927, 0, 13, 3, 14, 16, 4], [0, 3, 7, 0, 908, 0, 16, 1, 7, 40], [9, 3, 3, 41, 9, 769, 29, 1, 24, 4], [17, 3, 5, 0, 10, 21, 900, 0, 1, 1], [2, 9, 27, 6, 6, 1, 0, 934, 5, 38], [8, 10, 7, 27, 16, 20, 11, 15, 843, 17], [15, 6, 5, 13, 48, 8, 0, 26, 8, 880]]"
96,96,10,0.9104333333333333,0.9176,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [16, 0, 943, 7, 14, 0, 17, 13, 21, 1], [2, 7, 23, 928, 0, 14, 3, 13, 16, 4], [0, 3, 7, 0, 908, 0, 16, 1, 7, 40], [9, 3, 3, 41, 9, 771, 28, 1, 24, 3], [17, 3, 5, 0, 10, 21, 900, 0, 1, 1], [2, 9, 27, 6, 6, 1, 0, 934, 5, 38], [8, 10, 7, 27, 16, 20, 10, 15, 844, 17], [15, 6, 5, 13, 47, 8, 0, 26, 8, 881]]"
97,97,10,0.9111666666666667,0.9177,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [16, 0, 943, 7, 14, 0, 17, 13, 21, 1], [2, 7, 23, 928, 0, 14, 3, 13, 16, 4], [0, 3, 7, 0, 908, 0, 16, 1, 7, 40], [9, 3, 3, 41, 9, 771, 28, 1, 24, 3], [17, 3, 5, 0, 10, 20, 901, 0, 1, 1], [2, 9, 27, 6, 6, 1, 0, 934, 5, 38], [8, 10, 7, 27, 16, 20, 10, 15, 844, 17], [15, 6, 5, 13, 47, 8, 0, 26, 8, 881]]"
98,98,10,0.9116,0.9177,"[[957, 0, 1, 4, 0, 3, 10, 2, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [16, 0, 943, 7, 14, 0, 17, 13, 21, 1], [2, 7, 23, 928, 0, 14, 3, 13, 16, 4], [0, 3, 7, 0, 908, 0, 16, 1, 7, 40], [9, 3, 3, 41, 9, 771, 28, 1, 24, 3], [17, 3, 5, 0, 10, 19, 902, 0, 1, 1], [2, 9, 26, 7, 6, 1, 0, 934, 5, 38], [8, 10, 7, 27, 16, 21, 10, 15, 843, 17], [15, 6, 5, 13, 47, 8, 0, 25, 9, 881]]"
99,99,10,0.9120166666666667,0.9181,"[[958, 0, 1, 4, 0, 3, 9, 2, 3, 0], [0, 1110, 1, 7, 0, 1, 4, 1, 11, 0], [16, 0, 944, 7, 14, 0, 17, 13, 20, 1], [2, 7, 23, 928, 0, 14, 3, 13, 16, 4], [0, 3, 7, 0, 908, 0, 16, 1, 7, 40], [9, 3, 3, 41, 9, 772, 27, 1, 24, 3], [17, 3, 5, 0, 10, 19, 902, 0, 1, 1], [2, 9, 26, 7, 6, 1, 0, 934, 5, 38], [8, 10, 7, 27, 16, 21, 10, 15, 843, 17], [15, 6, 5, 13, 46, 8, 0, 25, 9, 882]]"
